organisation,transparency_reg_id,source_date,meetings_total,meetings_commission,meetings_ep,amendment_number,target_element,target_type,committee,similarity_score,provision_effect,label,reasoning,n_chunks,conflict
eu travel tech ,70614728635-77,2021-03-01,6,0,6,970,Article 12 – paragraph 3 b (new),article,IMCO,0.842955,"The amendment inserts a new provision forbidding concentrations (mergers/acquisitions) by undertakings designated as gatekeepers for more than 2 years, unless proven compatible with the internal market, with the burden of proof on the gatekeeper.",NOISE,"The organisation's position focuses on the efficiency of the gatekeeper designation procedure and the definition of ""active end users,"" not on merger/concentration rules for gatekeepers. While the org expresses concern about delays in applying the regulation and limiting unfair practices, it does not advocate for or against any merger prohibition or concentration rules, making its text unrelated to the specific change introduced by this amendment.",1,False
eu travel tech ,70614728635-77,2021-03-01,6,0,6,960,Article 12 – paragraph 1 – subparagraph 1,article,IMCO,0.841614,"The amendment adds a mandatory minimum 2-month advance notice period before implementation for a gatekeeper's notification of a concentration to the Commission, where previously no specific timeframe was required.",OPPOSING,"EU Travel Tech explicitly advocates for making the gatekeeper designation and compliance process as fast and efficient as possible, warning that delays allow unfair practices to continue. The amendment introduces an additional mandatory 2-month waiting period before a concentration can be implemented, which adds to procedural delays — directly contrary to the organisation's stated position that ""all efforts should be made to ensure an efficient process"" and that existing delays already push implementation to 2024 at the earliest.",1,False
eu travel tech ,70614728635-77,2021-03-01,6,0,6,1039,Article 17 – paragraph 1 b (new),article,IMCO,0.840531,The amendment inserts a new fast-track procedure allowing gatekeepers to receive a preliminary opinion from the High-Level Group within three months on whether a proposed new service or working method is likely to comply with the Regulation's obligations.,UNDETECTABLE,"EU Travel Tech advocates strongly for an efficient and speedy designation/compliance process to avoid unnecessary delays, which is broadly consistent with the spirit of a fast-track procedure. However, their specific concern is about speeding up the gatekeeper designation process and the timely application of obligations — not about a preliminary opinion mechanism for new services or working methods. It is genuinely unclear whether this particular amendment (a fast-track advisory opinion for new services) satisfies, contradicts, or is simply orthogonal to their directional advocacy on procedural efficiency.",1,False
eu travel tech ,70614728635-77,2021-03-01,6,0,6,739,Article 6 – paragraph 1 – point d,article,IMCO,0.88467,"The amendment expands the self-preferencing ban to cover not only discriminatory ""ranking"" but also discriminatory ""display,"" and adds several additional requirements including equal opportunity for third parties in displayed products/services, treatment of the gatekeeper's own product as a separate commercial entity, prohibition of exclusionary agreements, and enhanced scrutiny for monopoly gatekeepers.",ALIGNED,"The organisation explicitly advocated that the self-preferencing ban under Article 6(d) should be extended beyond discriminatory ""ranking"" to also cover discriminatory ""display"" on search engine results pages (SERPs), noting that gatekeepers favour their own vertical services through positioning/display rather than just organic ranking. The amendment directly responds to this by adding ""or display"" to the provision, which is precisely the change the organisation called for. The organisation also advocated for more prescriptive and tailored obligations, which aligns with the amendment's additional specificity around equal opportunity, commercial entity separation, and monopoly scrutiny.",1,False
eu travel tech ,70614728635-77,2021-03-01,6,0,6,683,Article 5 – paragraph 1 – point g a (new),article,IMCO,0.855811,"The amendment inserts a new obligation requiring online search engine providers to refrain from self-preferencing (in both ranking and displaying) their own or affiliated services/products over third-party equivalents, and to apply fair and non-discriminatory conditions to such ranking and displaying.",ALIGNED,"EU Travel Tech explicitly advocated that the ban on self-preferencing should cover not only discriminatory ranking but also discriminatory display, and the amendment does exactly that by extending the prohibition to both ""ranking and/or displaying."" The organisation also called for the obligation to be more prescriptive and tailored to the search engine business model, which this new insertion directly addresses by specifying equal commercial and operational treatment for third-party services.",1,False
eu travel tech ,70614728635-77,2021-03-01,6,0,6,691,Article 5 – paragraph 1 – point g a (new),article,IMCO,0.844304,"The amendment inserts a new obligation requiring gatekeepers to refrain from displaying advertising (including paid-for search results) or own services exceeding 25% of the first page in their online search engine, social networking, or intermediation services.",ALIGNED,"EU Travel Tech explicitly advocated that the ban on self-preferencing should cover not only discriminatory ranking but also discriminatory *display* on search results pages, specifically targeting the preferential positioning of a gatekeeper's own services above organic results. The amendment directly responds to this by introducing a concrete, prescriptive cap (25%) on the space gatekeepers can use for their own advertising/services on the first page — precisely the kind of display-focused, search-engine-specific, and more prescriptive obligation the organisation called for.",1,False
eu travel tech ,70614728635-77,2021-03-01,6,0,6,757,Article 6 – paragraph 1 – point d a (new),article,IMCO,0.843322,"The amendment inserts a new obligation requiring gatekeepers to refrain from treating sponsored or paid-for online intermediation services more favourably in search results compared to organic, purely relevance-based online intermediation services.",ALIGNED,"EU Travel Tech explicitly advocates for a stronger and more prescriptive ban on self-preferencing in search results, arguing it should cover not only discriminatory ranking but also discriminatory display — including the preferential treatment of paid/sponsored results over organic ones. The amendment directly responds to this by introducing a new obligation prohibiting gatekeepers from favouring sponsored or paid intermediation services over organic, relevance-based ones in search results, which aligns with the direction the organisation advocated for.",1,False
eu travel tech ,70614728635-77,2021-03-01,6,0,6,972,Article 13 – paragraph 1,article,IMCO,0.859905,"The amendment adds a requirement that the gatekeeper's profiling description must include information on whether users are shown different prices based on individual or group-specific factors (e.g., device, location), and mandates that platforms make these factors clearly visible to users.",NOISE,"The organisation's text focuses on self-preferencing, anti-steering obligations, and data misuse rules — not on price differentiation transparency or consumer profiling disclosures. There is no substantive advocacy position in the org's text that relates to the direction of this amendment (expanding profiling descriptions to include price differentiation factors), making the subjects effectively unrelated.",1,False
eu travel tech ,70614728635-77,2021-03-01,6,0,6,380,Recital 79 b (new),recital,IMCO,0.84125,"The amendment inserts a new recital calling for the Commission to be equipped with sufficient staff and an increased budget to ensure harmonised enforcement, compliance monitoring, and market investigations under the regulation.",ALIGNED,"EU Travel Tech explicitly stated that the Commission's foreseen allocation of 80 new staff members is ""likely to be insufficient"" and called for ""adequate resources to be devoted to the enforcement of the Digital Markets Act."" The amendment directly responds to this by inserting a recital demanding that the Commission's estimated budget for staff be raised to sufficiently handle all tasks under the regulation, moving in exactly the direction the organisation advocated for.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,1179,Article 33 b (new),article,IMCO,0.846729,"The amendment inserts a new recital or definition referencing Regulation (EU) 20XX/XXXX on contestable and fair markets in the digital sectors (i.e., the Digital Markets Act) by its formal title.",NOISE,"The amendment is a purely technical insertion of the formal title/reference to the Digital Markets Act, with no substantive policy direction. ITI's position consists of general support for proportionate and fair competition rules, but contains no specific directional stance on whether or how the DMA should be formally cross-referenced in another legislative text. Any organisation, regardless of its stance on the DMA, could be equally consistent with this amendment.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,326,Recital 60,recital,IMCO,0.854429,"The amendment adds ""and duly justified"" to qualify the suspension and exemption possibilities, making them subject to an explicit justification requirement rather than merely being ""limited.""",ALIGNED,"ITI explicitly advocates that ""the procedures of suspending a specific obligation and of granting exceptions for overriding reasons of public interest should be as streamlined as possible"" and that ""consideration should be given to other, equally valid, reasons that may justify exceptions,"" while also calling for ""objective justifications"" as the basis for removing or suspending obligations. The amendment's addition of ""duly justified"" aligns with ITI's position that suspensions/exemptions should be grounded in clear justifications, reinforcing the procedural legitimacy of the process ITI was advocating for.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,327,Recital 60,recital,IMCO,0.858267,"The amendment removes ""public morality"" as a valid ground for the Commission to suspend or exempt a gatekeeper obligation, leaving only ""public health"" and ""public security"" as exceptional justifications.",NOISE,"ITI's position focuses on procedural safeguards, the Commission's discretion being too broad, and the proportionality of substantive obligations — but does not express any directional stance on whether ""public morality"" should or should not be included as a ground for suspension/exemption. The org text contains no advocacy position on the specific grounds for exceptional circumstances, making it impossible to assess alignment with this amendment's direction.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,133,Recital 3 a (new),recital,IMCO,0.84486,"The amendment inserts a new recital calling out unjustified tax and labour advantages for digital corporations, welcoming OECD/G7 minimum tax negotiations, and urging rapid presentation of a legislative proposal on platform workers' conditions to ensure fair competition.",NOISE,"ITI's position focuses on proportionality, procedural safeguards, and conduct-based regulation under the DMA — it contains no specific directional stance on tax policy for digital corporations or platform workers' employment conditions. The organisation's general endorsement of ""fair competition"" is too broad to constitute a specific advocacy position aligned with or opposing this amendment's particular subject matter.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,188,Recital 25,recital,IMCO,0.88307,"The amendment adds a sentence requiring that the potential negative and positive impacts of the listed structural elements (scale economies, network effects, etc.) on business users — especially SMEs — and consumers be taken into consideration during the gatekeeper assessment.",ALIGNED,"ITI explicitly advocates that regulatory intervention should weigh all sides of multi-sided services, including the benefits of network economies and scale for consumers, and that the DMA's enforcement process should consider short and long-term effects on consumer welfare. The amendment directly responds to this by requiring the Commission to consider both the negative and positive impacts of structural elements on consumers and business users, aligning with ITI's position that the proposal should not focus solely on contestability and fairness but also account for consumer welfare and the benefits of scale.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,376,Recital 79 – introductory part,recital,IMCO,0.859761,"The amendment removes the subsidiarity justification referencing gatekeepers' business models and scale, and adds a new objective that the Regulation should ""create the conditions for the development of the digital sector in Europe.""",ALIGNED,"ITI explicitly argues that the DMA's original two policy goals (contestability and fairness) are insufficient and risk unintended consequences, advocating that the regulation should also consider consumer welfare, innovation, and the broader economic benefits of digital services. The amendment directly responds to this by adding a new objective — creating conditions for the development of the digital sector in Europe — thereby broadening the regulation's stated goals beyond mere contestability and fairness, which is the direction ITI advocated for.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,383,Article premier – paragraph 1,article,IMCO,0.853581,"The amendment adds ""consumer protection"" and ""for European undertakings, including SMEs"" as explicit purposes/beneficiaries of the Regulation, alongside the original contestability and fairness goals.",ALIGNED,"ITI explicitly criticises the original text for only accounting for two policy goals (contestability and fairness) and argues that the DMA's enforcement process should also consider consumer welfare and the effects on all sides of multi-sided markets. The amendment directly responds to this by adding ""consumer protection"" as an explicit purpose of the Regulation, moving the text in the direction ITI advocated for.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,1192,Article 38 – paragraph 2,article,IMCO,0.852579,"The amendment adds the possibility of deleting existing obligations (not just adding new ones) following evaluations, broadening the review mechanism to include both expansion and reduction of rules.",UNDETECTABLE,"The amendment widens the evaluation clause to allow deletion of existing obligations, not just addition of new ones. ITI's position advocates for proportionate, well-justified obligations and raises concerns about unintended consequences of the DMA's scope — which could be consistent with supporting the ability to remove rules. However, ITI's text does not specifically advocate for a mechanism to delete existing obligations, and their concern about the scope of ""core platform services"" and proportionality is not clearly directional enough to confirm they sought this specific change. A genuine connection exists (proportionality/scope concerns), but it is ambiguous whether this amendment's direction directly satisfies their stated position.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,394,Article 1 – paragraph 5,article,IMCO,0.893192,"The amendment extends the prohibition on Member States imposing further obligations to cover core platform services of gatekeepers that fall outside the scope of the Regulation (pursuant to Article 3(7) assessments), in addition to those already in scope.",OPPOSING,"ITI explicitly agrees with the Commission's goal of avoiding a patchwork of national rules and supports the limitation on Member States applying national rules, but argues the public interest exception should be ""more narrowly tailored"" to minimize divergences — suggesting they want stronger, not weaker, harmonisation constraints on Member States. However, the amendment actually expands the preemption of national rules to cover out-of-scope core platform services, which broadens the restriction on Member States. While ITI supports harmonisation broadly, their specific concern is that the public interest exception (which remains unchanged) is too wide, not that the preemption clause needs expanding to out-of-scope services. More critically, ITI's position on scope warns against overly broad definitions and recommends better justification for services covered — the amendment extends the non-imposition rule to services explicitly assessed as out of scope, which runs counter to ITI's caution about scope creep and their recommendation for a narrowly tailored approach. This makes the amendment's direction contrary to ITI's expressed preference for careful, well-justified scoping.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,392,Article 1 – paragraph 5,article,IMCO,0.886394,"The amendment adds a new sentence establishing the European Commission as the sole enforcer and decision maker on the application of the Regulation, while retaining the original text limiting Member States from imposing further obligations on gatekeepers.",ALIGNED,"ITI explicitly agrees with the Commission's objective of ""avoiding a patchwork of different rules and obligations within the Single Market"" and supports limiting Member State divergence, while also calling for the public interest exception to be ""more narrowly tailored to minimize potential divergences between different national frameworks."" The amendment directly responds to this by designating the Commission as the sole enforcer to ensure a ""frictionless and coherent application"" and a ""fully harmonized approach,"" which aligns with ITI's advocacy for centralized, harmonized enforcement over fragmented national rules.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,202,Recital 32,recital,IMCO,0.884336,The amendment replaces a blanket application of obligations to any gatekeeper practice with a requirement that the Commission identify which specific obligations apply to each individual core platform service designated as an important gateway.,ALIGNED,"ITI explicitly advocates for greater clarity and specificity in how obligations are attached to core platform services, warning that overly broad definitions create uncertainty and risk unintentionally capturing less problematic activities. The amendment directly responds to this by requiring the Commission to individually identify which obligations apply to each specific core platform service, replacing the original blanket formulation — moving in the direction of the legal certainty and tailored scoping ITI called for.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,186,Recital 23,recital,IMCO,0.883624,"The amendment changes the consequence when a provider significantly obstructs the investigation from the Commission being ""able to take a decision by relying on the quantitative thresholds"" to the Commission being required to ""designate the gatekeeper,"" making designation mandatory rather than merely permissible in obstruction cases.",NOISE,"The organisation's text focuses on the scope of core platform services, the criteria for gatekeeper designation, and the need for rigorous and objective designation processes, but does not express any directional stance on what consequence should follow when a provider obstructs the Commission's investigation. The matched chunk contains no substantive advocacy position on this specific procedural question of mandatory vs. permissive designation upon obstruction.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,398,Article 1 – paragraph 5,article,IMCO,0.881067,"The amendment changes ""further"" to ""new"" obligations, clarifying that Member States cannot impose new obligations on gatekeepers for contestability/fairness purposes, while preserving existing national rules already in place (such as national bans on narrow price parity clauses).",OPPOSING,"ITI explicitly agrees with the Commission's objective of avoiding a patchwork of national rules and argues that the public interest exception in Article 5(5) should be ""more narrowly tailored"" to minimize divergences between national frameworks — a position that favors stronger harmonization and less room for Member States to maintain existing national obligations. The amendment moves in the opposite direction by preserving pre-existing national rules (e.g., price parity bans), thereby widening the exception ITI wanted narrowed.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,206,Recital 34 a (new),recital,IMCO,0.853432,"The amendment inserts a new recital arguing that gatekeepers providing social media or number-independent interpersonal communication services should be subject to mandatory interoperability requirements, building on the EECC framework.",NOISE,"The organisation's text discusses gatekeeper designation criteria, thresholds, network effects, and due process, but does not take any specific directional stance on interoperability requirements for social media or number-independent interpersonal communication services. The matched chunk acknowledges that network effects can reduce switching but calls for careful assessment of tools and rules — this is too general and non-directional to constitute advocacy for or against mandatory interoperability obligations of the kind introduced by the amendment.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,195,Recital 31,recital,IMCO,0.882115,"The amendment removes the specification that acquisition notifications must concern ""providers of core platform services or any other services provided within the digital sector,"" and adds a default prohibition on all concentrations by gatekeepers of more than 2 years unless proven compatible with the internal market, placing the burden of proof on the gatekeeper.",OPPOSING,"The amendment introduces a default prohibition on acquisitions/concentrations by gatekeepers (with a burden-of-proof reversal onto the gatekeeper), which is a significant strengthening of restrictions on gatekeeper activity. ITI's position emphasizes rebuttable presumptions, due process, proportionality, procedural safeguards, and concern that the Commission's discretion is already too broad — all of which run counter to a blanket default prohibition that places the burden of proof on the gatekeeper to prove compatibility with the internal market.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,342,Recital 65,recital,IMCO,0.881587,"The amendment removes the option for the Commission to propose amending obligations via legislative amendment and instead limits delegated act updates to only adding new obligations or prohibitions, explicitly prohibiting the elimination of current ones.",UNDETECTABLE,"ITI explicitly criticises Article 17's broad Commission discretion to add new obligations via delegated acts without legislative intervention, advocating for stronger procedural safeguards and accountability. The amendment restricts delegated acts to only adding (not removing) obligations, which partially addresses ITI's concern about unchecked Commission discretion — but ITI's concern was about the breadth of power to add obligations, whereas the amendment actually preserves and even formalises that power to add while only restricting removal. It is genuinely unclear whether this direction satisfies or contradicts ITI's position, since the amendment constrains one dimension of Commission discretion (removal) while leaving intact the dimension ITI was most concerned about (addition).",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,201,Recital 32,recital,IMCO,0.87732,"The amendment adds ""including through the use of dark patterns or manipulative choice architecture"" as an explicit example of the forms of gatekeeper practices covered by the obligations, without changing the overall scope of the provision.",NOISE,"ITI's position focuses on gatekeeper designation criteria, procedural safeguards, due process, and the breadth of Commission discretion — it does not express any directional stance on whether dark patterns or manipulative choice architecture should or should not be explicitly named as covered practices. The matched text contains no substantive advocacy position on this specific addition.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,194,Recital 30,recital,IMCO,0.873139,"The amendment changes the regular review period for designated gatekeepers from every two years to every four years, while adding a separate annual review for new providers of core platform services.",UNDETECTABLE,"ITI expresses support for an efficient review process that captures market evolution ""as soon as possible"" and endorses the ability to request reviews even ahead of the regular 2-year cycle, suggesting they value timely reassessment. However, their position does not clearly advocate for lengthening the standard review period from two to four years for designated gatekeepers; their emphasis on capturing market changes quickly could cut either way, and the amendment's split structure (longer for incumbents, shorter for new entrants) makes it genuinely ambiguous whether this satisfies or contradicts ITI's directional preference.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,347,Recital 66,recital,IMCO,0.870083,"The amendment changes the mechanism for updating gatekeeper obligations from delegated acts to legislative proposals, reducing the Commission's unilateral discretion to modify substantive provisions.",ALIGNED,"ITI explicitly criticises Article 17 for giving the Commission ""disproportionate discretion to add new obligations under articles 5 and 6 through delegated acts, modifying substantive provisions without the intervention of the legislator,"" and calls for ""appropriate scrutiny"" and accountability. The amendment directly responds to this concern by replacing delegated acts with legislative proposals, requiring legislator involvement — precisely the direction ITI advocated for.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,913,Article 10 – paragraph 1,article,IMCO,0.868261,"The amendment restricts the Commission's delegated act power to only adding new obligations or prohibitions, explicitly preventing it from eliminating current obligations or prohibitions.",ALIGNED,"ITI explicitly criticizes the Commission's ""disproportionate discretion to add new obligations through delegated acts, modifying substantive provisions without the intervention of the legislator"" and calls for ""appropriate scrutiny"" and ""strongly articulated procedural safeguards"" to limit that broad authority. The amendment directly responds to this concern by constraining the delegated act power to only adding obligations (not removing existing ones), thereby narrowing the Commission's discretion in a way ITI advocated for.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,915,Article 10 – paragraph 1,article,IMCO,0.860711,"The amendment adds a requirement that the Commission's power to adopt delegated acts updating gatekeeper obligations must be based on a proposal from a High-Level Group, introducing an additional layer of oversight to what was previously an unconstrained Commission power.",ALIGNED,"ITI explicitly criticizes the Commission's ""very broad"" and ""disproportionate discretion to add new obligations through delegated acts"" and calls for ""appropriate scrutiny"" and accountability mechanisms. The amendment directly responds to this concern by requiring a proposal from a High-Level Group before the Commission can exercise this delegated power, adding the external check ITI advocated for.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,918,Article 10 – paragraph 1,article,IMCO,0.858676,"The amendment replaces the Commission's power to adopt delegated acts with a requirement to adopt legislative proposals when updating obligations under Articles 5 and 6, thereby subjecting such updates to the ordinary legislative procedure rather than delegated rulemaking.",ALIGNED,"ITI explicitly criticizes the Commission's use of delegated acts to add new obligations as giving it ""disproportionate discretion to add new obligations through delegated acts, modifying substantive provisions without the intervention of the legislator,"" and calls for ""appropriate scrutiny"" and accountability. The amendment directly responds to this concern by replacing delegated acts with legislative proposals, requiring legislator involvement — precisely the safeguard ITI advocated for.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,916,Article 10 – paragraph 1,article,IMCO,0.858637,"The amendment clarifies that the Commission's delegated act power covers both updating existing obligations and adding new ones, making the additive power more explicit in the text.",OPPOSING,"ITI explicitly criticizes the Commission's broad discretion to add new obligations via delegated acts, arguing it gives ""disproportionate discretion to add new obligations through delegated acts, modifying substantive provisions without the intervention of the legislator."" The amendment moves in the opposite direction by making the power to add new obligations even more explicit and clearly articulated in the text, which is precisely what ITI opposed.",1,False
ITI - Information Technology Industry Council ,061601915428-87,2021-03-09,6,3,3,299,Recital 55,recital,IMCO,0.887429,"The amendment adds a new sentence requiring gatekeepers to refrain from imposing mechanisms or conditions that make it more burdensome or difficult for business users to gather/combine end-user data or obtain consent for interest-based advertising within a core platform service, provided the business user complies with all statutory requirements including GDPR.",UNDETECTABLE,"ITI's position advocates that obligations on core platform services should be proportionate, narrowly defined, and that GDPR already provides sufficient horizontal provisions around consent and data processing legal bases — suggesting they are wary of adding new obligations on gatekeepers. The amendment adds a new obligation on gatekeepers not to burden business users' data-gathering and consent processes for interest-based advertising. While ITI's concern about proportionality and GDPR sufficiency could cut either way here (they might support facilitating business users' data access, but also resist new gatekeeper obligations), it is genuinely unclear whether this specific new obligation aligns with or contradicts their overall stance, making the directional relationship ambiguous.",1,False
